empty_slots,free_bikes,id,latitude,longitude,name,timestamp,extra.address,extra.altitude,extra.ebikes,extra.has_ebikes,extra.last_updated,extra.normal_bikes,extra.payment,extra.payment-terminal,extra.renting,extra.returning,extra.slots,extra.uid,extra.post_code
17,21,48f8a355073b35f8720761c96f77d86b,43.656633,-79.379625,285 Victoria St,2024-08-05T17:31:41.158000Z,26 Dundas Street East,0.0,0,True,1722879045,21,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,39,7660,M5B 2L6
4,12,c147f315755b1b1e79467fab3aaf3cb4,43.686962,-79.286864,Gerrard St E / Victoria Park Ave - SMART,2024-08-05T17:31:39.016000Z,Gerrard St E / Victoria Park Ave,0.0,0,True,1722879008,12,"['key', 'transitcard', 'phone']",False,1,1,16,7504,M4E 3T6
11,6,199a939521be6324c802d8d50ebeb4a8,43.718039,-79.371914,Kilgour Rd / Rumsey Rd,2024-08-05T17:31:36.628000Z,98 Glenvale Boulevard,0.0,1,True,1722879062,5,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,17,7663,M4G 2V9
9,4,04cadbe0f9b27f89f5fa6f6dbdea0883,43.672152,-79.39018,Bay St / Scollard St,2024-08-05T17:31:33.064000Z,Bay St / Scollard St,0.0,0,True,1722879001,4,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,15,7127,M5R 0A1
12,7,be90e51f9b29e31ae1d40a8dea028dcf,43.673019,-79.467994,Weston Rd / St Clair Ave W - SMART,2024-08-05T17:31:36.182000Z,Weston Rd / St Clair Ave W,0.0,0,True,1722879063,7,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,19,7566,M6N 3P4
9,5,4704fb679220b3879edfa3a853d55fbd,43.72268,-79.37644,Sunnybrook Health Centre - L Wing,2024-08-05T17:31:36.648000Z,60 Raab Blvd,0.0,1,True,1722879075,4,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,15,7664,M4N 1J7
17,9,8e40f60a48a909297b4114be18956d5c,43.6504218,-79.4407647,Dundas St W / St Helen's Ave - SMART,2024-08-05T17:31:36.664000Z,505 College Street,0.0,0,True,1722879084,9,"['key', 'transitcard', 'phone']",False,1,1,26,7666,M6K 1V6
4,14,2ad52acd0c231c654b488e03060224f2,43.68850459999999,-79.3940052,Yonge St / St Clair Ave,2024-08-05T17:31:40.612000Z,1451 Yonge Street,0.0,1,True,1722879043,13,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,19,7642,M4T 1Z2
1,28,1a0670e4e55fe4259c105c6803651334,43.641705,-79.393295,Spadina Ave / Blue Jays Way,2024-08-05T17:31:33.704000Z,Spadina Ave / Blue Jays Way,0.0,0,True,1722879009,28,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,30,7416,M5V 0L7
19,2,9d145fd59618d68dab06dba1c8900fe9,43.647663,-79.487583,Bloor St W / Riverside Dr,2024-08-05T17:31:33.153000Z,2511 bloor st w,0.0,0,True,1722878929,2,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,23,7636,M6S 5A6
6,5,ea3315c38d0d6b79d5e38457850a1cfc,43.720998,-79.377456,Sunnybrook Health Centre - S Wing,2024-08-05T17:31:36.636000Z,Test,0.0,1,True,1722879050,4,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,11,7665,M4N 3M5
15,3,238f97722fa9fb7a59373178433ee0bb,43.652327224103,-79.3882538196087,Simcoe St / Michael Sweet Ave,2024-08-05T17:31:35.249000Z,Simcoe St / Michael Sweet Ave,0.0,0,True,1722879067,3,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,19,7039,M5T3M3
2,8,bac1dcd28fcdff0438987edfef742154,43.6438602,-79.4227573,Queen St W / Dovercourt Rd,2024-08-05T17:31:37.133000Z,Queen St W / Dovercourt Rd,0.0,0,True,1722878946,8,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,11,7197,M6J 3C4
21,5,b5473ba8329a31e18dfbc5067cf61369,43.64920406876699,-79.49336334201408,King's Mill Park,2024-08-05T17:31:38.135000Z,2639 Bloor St W,0.0,0,True,1722879039,5,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,27,7658,M8X 1A3
4,11,2a56ebfe680276d40a591ef322457f70,43.6399714,-79.39940399999999,135 Queens Wharf Rd - SMART,2024-08-05T17:31:33.129000Z,135 Queens Warf,0.0,0,True,1722879074,11,"['key', 'transitcard', 'phone']",False,1,1,15,7639,M5V 0E4
16,3,fc6389e5eba6c99ed3c0185b65c9cb5c,43.68827060022711,-79.43937767081853,406 Oakwood Ave,2024-08-05T17:31:32.912000Z,"406 Oakwood Ave, York, ON M6E 2W3",0.0,1,True,1722878983,2,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,19,7519,L5C 1E4
20,3,3681db49ef2d337bfb035ab1ac33e2c2,43.6614605,-79.37894570000002,Granby St / Church St - SMART,2024-08-05T17:31:38.368000Z,Granby St / Church St -SMART,0.0,0,True,1722879082,3,"['key', 'transitcard', 'phone']",False,1,1,24,7292,M5B 1J1
9,11,d10b85cd917407519f2491252a022a01,43.69413548199171,-79.30058718775287,Lumsden Ave / Eastdale Ave,2024-08-05T17:31:39.508000Z,Lumsden Ave / Eastdale Ave,0.0,4,True,1722879057,7,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,20,7605,M4C 4Z9
23,0,2cf04264d349d318f68193444d9c5ad0,43.7254665,-79.40115449999999,Yonge St / Lawrence Ave E,2024-08-05T17:31:35.434000Z,24 Lawrence Ave East,0.0,0,True,1722879076,0,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,23,7625,M4N 1S1
14,18,b63112d639d75af6c2e5481df147cf77,43.7083577,-79.39886200000001,Yonge St / Orchard View Blvd,2024-08-05T17:31:34.525000Z,Roehampton Ave / Yonge St,0.0,18,True,1722878915,0,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,35,7381,M4P 2E6
12,6,7398115d8ae10074445ef787822317dd,43.7027268,-79.33368089999999,Lower Don River Trail and Taylor Creek Trail,2024-08-05T17:31:38.165000Z,425 Don Mills Rd,0.0,0,True,1722879001,6,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,19,7096,M4J
17,1,3941abb3cf0f4b0fed316e0a2ed7452f,43.70567,-79.310554,St Columba Pl / St Clair Ave E,2024-08-05T17:31:39.513000Z,St Columba Pl / St Clair Ave E,0.0,0,True,1722878962,1,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,19,7604,M4B 1M8
17,1,9eb5acc897b27515ad12ee8fade63062,43.635,-79.4088888888889,Strachan Ave / Princes' Blvd,2024-08-05T17:31:34.072000Z,Strachan Ave / Princes' Blvd,0.0,1,True,1722878994,0,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,19,7172,
14,0,8b5819a5a6fb1ea79521a607ebb0a5ab,43.656784782853144,-79.35627385059036,King St E / River St,2024-08-05T17:31:36.577000Z,King St E / River St,0.0,0,True,1722879017,0,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,15,7104,M5A 1M6
14,1,bc0aa12455a97e86cf1be415300027db,43.732016,-79.403637,Yonge St / Golfdale Rd,2024-08-05T17:31:34.620000Z,Yonge St / Golfdale Rd,0.0,0,True,1722878986,1,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,15,7597,M4N 2M6
14,3,685abb6b7df0fc0b474505ef5e2663fe,43.67468857448634,-79.36701962396272,640 Bloor Street E,2024-08-05T17:31:39.135000Z,640 Bloor Street East,0.0,0,True,1722879013,3,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,19,7117,M4W 1J3
15,0,2fe7046cdd8cc701a2240f52b9e8555f,43.727365488246306,-79.3814254607724,York University (Glendon Campus) - SMART,2024-08-05T17:31:34.077000Z,"1 Chedington Pl, North York, ON M4N 3R4",0.0,0,True,1722878992,0,"['key', 'transitcard', 'phone']",False,1,1,16,7676,M4N 3R4
10,6,37b4b6822fe05d33d64c2a174a23a4ee,43.6846177,-79.39245919999999,1303 Yonge St - SMART,2024-08-05T17:31:34.089000Z,1303 YONGE Street,0.0,4,True,1722878998,2,"['key', 'transitcard', 'phone']",False,1,1,16,7677,M4T 2Y9
16,0,db63343ae1e174637ed6eba3912c4440,43.77345,-79.5002,York University Station (South) - SMART,2024-08-05T17:31:34.002000Z,York University Station - SMART,0.0,0,True,1722879017,0,"['key', 'transitcard', 'phone']",False,1,1,16,7678,M3J
8,6,ef56a1cd06ce475b3420570afbced3fa,43.686442,-79.313404,Woodbine Subway Station,2024-08-05T17:31:40.308000Z,Woodbine Subway Station - SMART,0.0,0,True,1722879078,6,"['key', 'transitcard', 'phone']",False,1,1,15,7429,M4C 4C1
28,4,e5f767772c705d8231b6b198de4aa458,43.66402799999999,-79.40297869999999,Spadina Ave / Sussex Ave - SMART,2024-08-05T17:31:36.657000Z,698 Spadina Avenue,0.0,0,True,1722879069,4,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,35,7667,M5S 2H8
38,0,fc7fa6476f3fce587eeb9e2200faa005,43.65049,-79.3873,Simcoe St / Queen St W,2024-08-05T17:31:38.005000Z,Simcoe St / Queen St W,,0,True,1722878974,0,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,39,7022,m5v1z5
7,26,a93e2f7df07b08d45c3ae0a1502c184c,43.64134790000001,-79.4013882,Bathurst St / Front St W,2024-08-05T17:31:37.505000Z,Bathurst St / Front St W,0.0,0,True,1722879022,26,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,35,7682,M5V 2P1
11,10,ca19ceffb308e52cc30e908f7dd57475,43.64215,-79.377,Bay St / Harbour St (East),2024-08-05T17:31:35.393000Z,Bay St / Harbour St (East),0.0,1,True,1722879046,9,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,23,7684,M5E
13,6,b64e9d0701f0c67b654468e6bfdba32a,43.6392777,-79.4115736,East Liberty St / Western Battery Rd,2024-08-05T17:31:36.501000Z,E Liberty St / Western Battery Rd,0.0,0,True,1722879033,6,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,19,7322,M6K 3P3
10,11,5e955f1219b3ebaf906b808073da5e1e,43.645102,-79.39744979999999,King St W / Brant St,2024-08-05T17:31:37.489000Z,522 King Street West,0.0,0,True,1722878974,11,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,22,7685,M5V 1L7
7,3,3a6af188aaae40c51d6ec8d22cd104d2,43.6602021,-79.4342726,Bloor St W / Gladstone Ave - SMART,2024-08-05T17:31:37.467000Z,"1101 Bloor Street West, Toronto",0.0,2,True,1722878993,1,"['key', 'transitcard', 'phone']",False,1,1,10,7687,M6H 1M8
12,1,3ffc414d28a17036998674a120f66c6f,43.637381,-79.406112,Fort York Blvd / Garrison Rd,2024-08-05T17:31:36.244000Z,Fort York Blvd / Garrison Rd,0.0,0,True,1722879057,1,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,15,7211,M5V 1B2
16,9,32444ff0455dc908ae997a28379ebe7d,43.63811,-79.397877,Housey St / Dan Leckie Way,2024-08-05T17:31:37.968000Z,Housey St / Dan Leckie Way,0.0,0,True,1722878981,9,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,27,7533,M5V 3Y2
10,4,bf59891d338ebdd311b6d839cdde77b8,43.64957,-79.432446,1525 Dundas St W,2024-08-05T17:31:34.093000Z,1529 Dundas Street West,0.0,1,True,1722878932,3,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,15,7675,M6K 1T6
0,22,32b49dd6da901eac98ec2028f4447d71,43.6700692,-79.2971326,85 Lee Ave,2024-08-05T17:31:34.716000Z,85 Lee Ave,0.0,18,True,1722879054,4,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,25,7692,M4E 2P1
19,0,a5836251279be7a7699855d904f4ddf0,43.6559476,-79.37558829999999,Mutual St / Shuter St (Arena Gardens),2024-08-05T17:31:34.724000Z,78 Mutual Street - SMART Vault,0.0,0,True,1722879029,0,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,19,7693,M5B 2A9
6,13,010507feed5b8d87c40cd95933ed5654,43.6677628,-79.30811709999999,Queen St E / Joseph Duggan Rd,2024-08-05T17:31:34.692000Z,Queen St E and Joseph Duggan Rd - SMART Vault,0.0,1,True,1722878988,12,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,19,7695,M4L 3Y2
14,5,941a4749a64f58b21da983a2c679ee40,43.6750806,-79.3068697,Heyworth Cres / Kingston Rd,2024-08-05T17:31:34.698000Z,Heyworth Cres / Kingston Rd - SMART Vault,0.0,1,True,1722879057,4,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,19,7696,M4L 1T7
13,1,d9103bade315662e56fbbc902b342ee6,43.6754247,-79.4547813,St Clair Ave W / Caledonia Rd,2024-08-05T17:31:34.770000Z,St Clair Ave W / Caledonia Rd - SMART Vault,0.0,0,True,1722878940,1,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,14,7698,M6E 1C7
20,1,e7c767f3a1e8dcb9a41229a68b69eaad,43.6409957,-79.40966630000001,Wellington St W / Stafford St,2024-08-05T17:31:36.249000Z,Wellington St W / Stafford St,0.0,0,True,1722879035,1,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,23,7216,M5V 1G8
4,8,a7060ce11ef209bd9f6905ab5bd50a34,43.6593483,-79.34993659999999,111 Broadview Ave,2024-08-05T17:31:33.424000Z,111 Broadview Ave,0.0,2,True,1722878936,6,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,18,7702,M4M 1H1
15,3,947c5660ee75d790b7db219013ea64e7,43.67168,-79.421192,Christie St / Dupont St,2024-08-05T17:31:34.709000Z,Christie St / Dupont St,0.0,1,True,1722879065,2,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,19,7691,M6G 1Z4
1,10,b59204ea6e3eaa8ade44469b0cd3703e,43.652634,-79.374222,Richmond St E / Jarvis St Green P,2024-08-05T17:31:39.237000Z,Richmond St E / Jarvis St Green P,0.0,1,True,1722878993,9,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,16,7050,
3,13,b01afd080bfe7a9ae061756b868ef9f0,43.6613642,-79.3641171,Oak St / Sackville St,2024-08-05T17:31:33.431000Z,274 Oak St,10.0,0,True,1722879034,13,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,18,7703,M5A 3S7
15,4,4c1ee1ccabcd1c9eaca449e5b3bbbb6f,43.6808774,-79.3304491,24 Mountjoy Ave,2024-08-05T17:31:33.412000Z,24 Mountjoy Ave - SMART Vault,0.0,0,True,1722878943,4,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,19,7704,M4J 1J6
11,8,d2505c265a6e749d5d2be70c140f029d,43.6623658,-79.3413344,Colgate Ave / Carlaw Ave,2024-08-05T17:31:33.416000Z,88 Colgate Ave - SMART Vault,0.0,0,True,1722879006,8,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,19,7705,M4M 3L1
15,11,a2f8dc99e24a4f75d8d8f3f98efbc535,43.6791345,-79.3263159,Felstead Ave/Gillard Ave (Monarch Park),2024-08-05T17:31:33.396000Z,Felstead Ave / Gillard Ave (Monarch Park) - SMART Vault,0.0,3,True,1722879083,8,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,27,7706,M4J 1G4
3,11,290fef611ea995910eb2d8e6dee93350,43.6478206,-79.3704721,Lower Jarvis St / The Esplanade,2024-08-05T17:31:35.389000Z,The Esplanade & Lower Jarvis St,0.0,0,True,1722878934,11,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,15,7686,M5E 1Z2
11,12,edbbbbc2b0bd5c8322b6395633ce610c,43.6868681,-79.3110942,101 Cedarvale Ave,2024-08-05T17:31:33.452000Z,101 cedarvale Ave,0.0,11,True,1722878974,1,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,27,7708,M4C 4J7
14,0,61b868926458c2406053b0bf2f81dcd6,43.678177,-79.435364,St Clair Ave W / Oakwood Ave,2024-08-05T17:31:34.781000Z,St Clair Ave W / Oakwood Ave - SMART Vault,0.0,0,True,1722879008,0,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,15,7699,M6H 2M1
19,3,804d113fb2dbc6b44947189e9e8bff7d,43.6962302,-79.39504339999999,Beltline Trail / Yonge St,2024-08-05T17:31:33.464000Z,5 Merton Street,0.0,2,True,1722878941,1,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,23,7709,M4S 3G4
14,0,7a271c4cbc993e06ac677f78d5b6ba4b,43.667076,-79.425116,Shaw St / Essex St - SMART,2024-08-05T17:31:35.451000Z,Shaw St / Essex St - SMART,0.0,0,True,1722879042,0,"['key', 'transitcard', 'phone']",False,1,1,15,7627,M6G 3M4
14,0,d24c01668df7f8e972f3e5980bf1fc6e,43.68005,-79.43469,St Clair Ave W / Robina Ave,2024-08-05T17:31:33.440000Z,St Clair Ave W / Robina Ave - SMART Vault,0.0,0,True,1722878936,0,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,15,7700,M6C1C6
17,2,a76d410d56c1dadfbc8960683df209e2,43.675648,-79.4527619,Joseph J Piccininni Community Centre,2024-08-05T17:31:35.125000Z,Joseph J Piccininni Community Centre,0.0,0,True,1722878908,2,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,19,7527,M6E 1C5
1,12,910e92b9e361308bb305c6780fce822f,43.6677246,-79.4041365,11 Spadina Rd,2024-08-05T17:31:35.884000Z,11 SPADINA RD,0.0,11,True,1722879050,1,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,18,7710,M5R2S9
7,2,56275b952451bea6cdc0a9e666ea363f,43.648437,-79.39838,Vanauley St / Queen St W - SMART,2024-08-05T17:31:34.846000Z,Vanauley St / Queen St W,0.0,0,True,1722879069,2,"['key', 'transitcard', 'phone']",False,1,1,12,7256,
25,2,2904c293698dc248004b5f43e1a28f80,43.6673,-79.374,Sherbourne St / Wellesley St E,2024-08-05T17:31:34.433000Z,Sherbourne St / Wellesley St E,0.0,0,True,1722878949,2,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,31,7042,
10,9,2e6dd23e4dee03087c5e80f76cda5519,43.6517925,-79.38269509999999,Queen St W / Bay St (City Hall),2024-08-05T17:31:38.734000Z,Queen St W / York St (City Hall),0.0,0,True,1722878908,9,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,23,7202,M5H 2N2
6,12,90753b36d53f9713816264fff0eb5cba,43.6372958,-79.4423237,King St W / Wilson Park Blvd,2024-08-05T17:31:34.506000Z,Queen St W / Roncesvalles Ave,0.0,0,True,1722879032,12,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,19,7228,M6K 1J6
11,4,19997314e5dc85c591c39255f1081992,43.6554793,-79.4302462,Havelock St / Dewson St,2024-08-05T17:31:35.866000Z,71 Havelock Street,0.0,0,True,1722878983,4,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,15,7711,M6H 3B3
21,1,e28bec2cacb249601ba4e3da8ce10aa3,43.686352,-79.415894,St Clair West Subway Station - Heath Entrance,2024-08-05T17:31:38.103000Z,2 Heath Street West,0.0,1,True,1722878913,0,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,22,7650,M5P 3L6
13,9,e15764d43dae2febba437044f0b41c0d,43.6442457,-79.41610440000001,Queen St W / Shaw St,2024-08-05T17:31:35.913000Z,999 Queen Street West,0.0,0,True,1722878968,9,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,23,7712,M6J 2W2
12,3,02d90c8ede19da66083e0d0e14d17258,43.7741,-79.5005,York University Station (North),2024-08-05T17:31:34.003000Z,York University Station,0.0,0,True,1722879082,3,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,15,7679,M3J
7,8,70f4c2f125f887140a39865c643b83e1,43.683979,-79.410657,Spadina Rd / St.Clair Ave West,2024-08-05T17:31:40.639000Z,333 St.Clair Ave West,0.0,7,True,1722878963,1,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,15,7640,M4V
15,0,a73d255f1af70c61f91b4bbf216054ec,43.6472019,-79.3953394,Spadina Ave / Adelaide St W,2024-08-05T17:31:33.652000Z,Spadina Ave / Adelaide St W,0.0,0,True,1722878910,0,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,15,7260,M5V 2K8
7,6,d6bc7298aa11006015119e2e237ce83d,43.6513927,-79.35794659999999,Cherry St / Mill St,2024-08-05T17:31:38.280000Z,Cherry St / Mill St,0.0,0,True,1722878929,6,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,15,7099,M5A 4T3
10,6,a385b32a5f6b3de23ce3def7f59ecbc1,43.6647688,-79.3772602,Jarvis St / Maitland Pl,2024-08-05T17:31:34.593000Z,Jarvis St / Maitland Pl,0.0,0,True,1722878981,6,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,17,7453,M4Y 2G8
19,0,89a0071a8f7f69a70263dd5c0d9d64f5,43.6585504,-79.4497659,Randolph Ave / Perth Ave,2024-08-05T17:31:35.342000Z,152 Perth Avenue,0.0,0,True,1722879051,0,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,19,7728,M6P 4G5
24,2,0ec6c1acd2e8975a5a2d5ddfe6028115,43.6484201,-79.40051919999999,Wolseley St / Augusta Ave,2024-08-05T17:31:35.647000Z,15 Denison Ave,0.0,0,True,1722879068,2,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,28,7719,M5T 2M4
7,4,a3246dc710b72e282aabc15520392d98,43.693187,-79.314283,Lumsden Ave / Cedarvale Ave,2024-08-05T17:31:35.933000Z,324 Cedarvale Avenue,0.0,0,True,1722879035,4,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,11,7715,M4C 4K4
10,1,e8fa9e1f75a6a3e6795f420149665538,43.6425791,-79.40011729999999,Niagara St / Portland St,2024-08-05T17:31:35.949000Z,18 Portland Street,0.0,0,True,1722878924,1,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,11,7717,M5V 1C2
8,1,eec8016afd7a2c9574726724fc5bbab9,43.6463574,-79.391206,Widmer St / King St W,2024-08-05T17:31:37.564000Z,360 King Street West,0.0,0,True,1722878960,1,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,11,7721,M5V 1J9
12,2,f01e7413a6af4607ca80257160d89ae6,43.6682342,-79.3702641,Wellesley St E / Parliament St,2024-08-05T17:31:37.572000Z,280 Wellesley Street East,0.0,0,True,1722879052,2,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,15,7724,M4X 1G5
10,5,90fadd5570633a9503c556d49fcd59b8,43.6791876,-79.39071899999999,Yonge St / Macpherson Ave,2024-08-05T17:31:37.584000Z,1126 Yonge Street,0.0,0,True,1722879027,5,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,15,7725,M4W 2L8
8,7,2e3ac17daffcf4eac85216832f31a3b5,43.674446,-79.398331,Davenport Rd / Bedford Rd,2024-08-05T17:31:41.177000Z,Davenport Rd / Bedford Rd,0.0,1,True,1722878942,6,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,15,7130,M5R 1J8
9,10,15b272ca422dbbafeb002f3a84d15436,43.6658804,-79.38761010000002,St. Joseph St / Bay St - SMART,2024-08-05T17:31:34.136000Z,St Joseph St / Bay St,0.0,2,True,1722878915,8,"['key', 'transitcard', 'phone']",False,1,1,20,7548,M5S 3A5
14,1,9144e4fe1b004cd29d1f4a056a3542fc,43.68035,-79.28357,Victoria Park Ave / Kingston Rd,2024-08-05T17:31:39.781000Z,1085 Kingston Rd,0.0,0,True,1722878971,1,"['key', 'transitcard', 'phone']",False,1,1,15,7731,M4E 3S8
17,0,328543a3291fd54d24971108f96bb053,43.6535052,-79.3667689,Ontario St / Adelaide St E -SMART,2024-08-05T17:31:39.029000Z,Ontario St / Adelaide St E -SMART,0.0,0,True,1722879020,0,"['key', 'transitcard', 'phone']",False,1,1,19,7505,M5A 2V1
8,6,6140f3635573c8910f854df84e633837,43.702418581463505,-79.2563167072858,Highview Ave / Kennedy Rd,2024-08-05T17:31:39.759000Z,150 Highview Avenue,0.0,0,True,1722878953,6,"['key', 'transitcard', 'phone']",False,1,1,15,7738,M1N
4,11,8e671c6621816f2d0003b23c0bda5e08,43.68824135931814,-79.27046628033244,Kingston Rd / Warden Ave,2024-08-05T17:31:39.775000Z,Kingston Rd / Warden Ave,0.0,1,True,1722879026,10,"['key', 'transitcard', 'phone']",False,1,1,15,7732,M1N 1R5
11,4,88ede41a08aa08dfee94f811a9834e1b,43.691688,-79.265027,Birchcliff Ave / Kingston Rd,2024-08-05T17:31:39.805000Z,Birchcliff Ave / Kingston Rd,0.0,1,True,1722879073,3,"['key', 'transitcard', 'phone']",False,1,1,15,7735,M1M 1R9
13,2,3db3e716f02f4035f98fc1f07a0fecd9,43.697490048103,-79.25655146462776,Kingston Rd / Glen Everest Rd,2024-08-05T17:31:39.792000Z,5 Glen Everest Rd (Rosetta McClain Gardens),0.0,0,True,1722878985,2,"['key', 'transitcard', 'phone']",False,1,1,15,7737,M1N 1J2
6,9,a4e9775f52cd109d87faa6d5de6a395a,43.69401297794256,-79.26257204548136,Birchmount Rd / Kingston Rd,2024-08-05T17:31:39.798000Z,Birchmount Rd / Kingston Rd,0.0,0,True,1722879008,9,"['key', 'transitcard', 'phone']",False,1,1,15,7736,M1N 3J6
4,11,bfa44ca6c3c167b3a804a93fc1f0ce36,43.6929478,-79.28339980000001,Pharmacy Ave / Danforth Ave,2024-08-05T17:31:39.768000Z,Pharmacy Ave / Danforth Ave,0.0,0,True,1722878976,11,"['key', 'transitcard', 'phone']",False,1,1,15,7733,M1L 4N7
12,1,719e676d739529c8d5da8bb89c5c8678,43.6950192,-79.27180659999999,Danforth Ave / Warden Ave,2024-08-05T17:31:39.808000Z,Danforth Ave / Warden Ave,0.0,0,True,1722878997,1,"['key', 'transitcard', 'phone']",False,1,1,15,7734,M1L 4G2
19,0,4458cd04d9fb8c770ac4bae9d9db2d63,43.69263249999999,-79.4627536,Eglinton Ave W / Gilbert Ave,2024-08-05T17:31:41.581000Z,2343 Eglinton Ave W,0.0,0,True,1722879066,0,"['key', 'transitcard', 'phone']",False,1,1,19,7743,M6E 2L6
10,5,f01ce5efb5e67f30b96994096ac1d300,43.7105975,-79.2541175,Sharpe St / Park St (Sandown Park),2024-08-05T17:31:41.261000Z,50 Natal St,0.0,0,True,1722879050,5,"['key', 'transitcard', 'phone']",False,1,1,15,7740,M1N
18,1,237e73b6b68d9b4f9ce8dded10a8863b,43.69415,-79.45782580000001,Eglinton Ave W / Prospect Cemetery,2024-08-05T17:31:41.570000Z,2067 EglintonAve W,0.0,0,True,1722879040,1,"['key', 'transitcard', 'phone']",False,1,1,19,7742,M6E 2K7
18,0,5d50213748a35f8c70977b69abac0ef3,43.70163,-79.44099,Marlee Ave / York Beltline Trail,2024-08-05T17:31:41.609000Z,120 Marlee Ave,0.0,0,True,1722878920,0,"['key', 'transitcard', 'phone']",False,1,1,19,7746,M6E 3B6
15,0,6e21dd07c568ac71711f1358b58c7f3c,43.688028,-79.460265,Bert Robinson Park,2024-08-05T17:31:41.638000Z,BERT ROBINSON PARK,0.0,0,True,1722878988,0,"['key', 'transitcard', 'phone']",False,1,1,15,7745,M6E 4T8
22,0,e59ebca743500b50891c5d639a6ef349,43.68323,-79.455765,Rogers Rd / Prospect Cemetery,2024-08-05T17:31:41.628000Z,200 Rogers Rd,0.0,0,True,1722879035,0,"['key', 'transitcard', 'phone']",False,1,1,23,7744,M6E 4L1
10,2,3098e8839fd687446744220b13c1744e,43.69466,-79.45376999999999,Eglinton Ave W / Ennerdale Rd,2024-08-05T17:31:41.620000Z,1963 Eglinton Ave W,0.0,2,True,1722878922,0,"['key', 'transitcard', 'phone']",False,1,1,14,7747,M6E 4E2
