foursquare_id,ll,venue_ll,name,address,category
618dc43efd3f3660655c832c,"43.677778,-79.405556","43.677343,-79.398443",Neon Tiger,14 Dupont St,Asian Restaurant
5a0cff84646e3801514bcc7a,"43.677778,-79.405556","43.681449,-79.399894",Scaramouche Restaurant,1 Benvenuto Pl,Restaurant
4e74dc1fae60c32850dcbfe3,"43.677778,-79.405556","43.67884,-79.397934",Robertson Davies Park,Ave Rd,Park
4e2c1479227197a112dfff20,"43.677778,-79.405556","43.683005,-79.40861",Sir Winston Churchill Dog Park,301 St Clair Ave W,Dog Park
48e60c6ab5374842b5900b36,"43.677778,-79.405556","43.674825,-79.396779",Be Thai Restaurant,150 Ave Rd,Thai Restaurant
5a23467c47f8762eb7bdfc90,"43.641646,-79.375308","43.645487,-79.380228",Amano Pasta,65 Front St W,Italian Restaurant
4e7289971f6e1a1b4ce5357a,"43.641646,-79.375308","43.642711,-79.377496",The Fox,35 Bay St,Pub
4b9ee186f964a520210837e3,"43.641646,-79.375308","43.643445,-79.375884",Subway,16 Yonge St,Deli
60eb579ba8af482dab1b393d,"43.641646,-79.375308","43.641025,-79.381388",Tim Hortons,130 Harbour St,"Cafe, Coffee, and Tea House"
5946e7ae31fd1427cb463751,"43.641646,-79.375308","43.638364,-79.38017",The Goodman Pub and Kitchen,207 Queen's Quay W,Restaurant
5000b633e4b0ebdd7256ffbb,"43.687323,-79.304848","43.685414,-79.313183",Thai Room,2063 Danforth Ave,Thai Restaurant
4e35c5692271b2cf067b9bf5,"43.687323,-79.304848","43.690696,-79.309992",Gledhill Park,125 Gledhill Ave,Playground
374aa2756dc14d5722772607,"43.687323,-79.304848","43.685005,-79.31106",The Fixit Force,53 Amroth Ave,Home Improvement Service
4b0b05fcf964a520b72b23e3,"43.687323,-79.304848","43.685643,-79.31233",Sandy's Restaurant,2093 Danforth Ave,Chinese Restaurant
630ea3468b23eb7bd94aa662,"43.687323,-79.304848","43.685368,-79.313035",Keep W!ngin It,2075 Danforth Ave,Wings Joint
41c9ccbe4b9846488bbe1647,"43.687323,-79.304848","43.685414,-79.313183",Western Country Restaurant,2063 Danforth Ave,Diner
425cda7aca8c41b83a57707e,"43.687323,-79.304848","43.686475,-79.310917",Tim Hortons,2152 Danforth Ave,"Cafe, Coffee, and Tea House"
56464481498e460c7247dc56,"43.643333,-79.405556","43.648133,-79.400236",Saku Sushi,478 Queen St W,Sushi Restaurant
53111ca0498e32f2cceece5e,"43.6575,-79.395278","43.656288,-79.390737",Bread and Bowl,2 Murray St,"Cafe, Coffee, and Tea House"
4b483433f964a5200b4a26e3,"43.6575,-79.395278","43.654013,-79.398883",Taste of China,338 Spadina Ave,Chinese Restaurant
4c33b577ed37a593b3d06d03,"43.630893,-79.472262","43.627274,-79.476812",Humber Bay Shores Park,15 Marine Parade Dr,Park
57ad219238fa6c46b613ee5e,"43.630893,-79.472262","43.625947,-79.477299",Krazy Roll,84 Marine Parade Dr,Sushi Restaurant
5438765e498eaaadad2ba203,"43.630893,-79.472262","43.626937,-79.478346",Lola's Gelato,14B Brookers Lane,Coffee Shop
55d67ecf498eb19d73af35d8,"43.630893,-79.472262","43.626522,-79.477111",Firkin on the Bay,68 Marine Parade Dr,Bar
4b527767f964a520a37e27e3,"43.630893,-79.472262","43.627208,-79.476941",Eden Trattoria,58 Marine Parade Dr,Italian Restaurant
4d97965de07ea35dbfcbdd02,"43.630893,-79.472262","43.628494,-79.477008",Jean Augustine Park,Address not available,Park
4d33e27072a8b1f758ceabd0,"43.630893,-79.472262","43.628949,-79.477689",Newport Beach,Address not available,Residential Building
65021f73639c3456dd7f5443,"43.630893,-79.472262","43.627447,-79.476934",Gravity Pizza Café & Starbucks,58 Marine Parade Dr,Pizzeria
5f35b1f683a8781d8c4dcbff,"43.630893,-79.472262","43.62645,-79.477333",Siempre L’5,80 Marine Parade Dr,Lounge
5e111a00a7985300085a23d0,"43.630893,-79.472262","43.627047,-79.478819",Subway,2125 Lake Shore Blvd W,Deli
5d9bf2c5f006540008282078,"43.630893,-79.472262","43.625476,-79.477597",La Vecchia - Marine Parade,90 Marine Parade Dr,Italian Restaurant
59afd71689e4905553d58db5,"43.630893,-79.472262","43.629652,-79.48112",Save72 - Deals in Toronto,125 the Queensway,New American Restaurant
cdd02bd201c84b8ec213ca60,"43.630893,-79.472262","43.626962,-79.478771",Tim Hortons,2125 Lakeshore Blvd W,"Cafe, Coffee, and Tea House"
4af5b68cf964a520c4fb21e3,"43.622443,-79.480284","43.622549,-79.47848",Humber Bay Promenade Park,Lakeshore Blvd W,Park
4ba30d69f964a520c22938e3,"43.622443,-79.480284","43.61675,-79.479507",Humber Bay Park West,100 Humber Bay Park Rd W,Park
5754bde6498e458bcc837afc,"43.622443,-79.480284","43.617681,-79.487459",Pizzeria Oro di Napoli,2312 Lake Shore Blvd W,Pizzeria
5d017276a8eb60002cc45b82,"43.622443,-79.480284","43.624888,-79.477969",Scaddabush Italian Kitchen & Bar Mimico,122 Marine Parade Dr,Italian Restaurant
5aa6b31dbfc6d0417ec24f0a,"43.622443,-79.480284","43.622525,-79.482634",Sunset Grill,2214 Lake Shore Blvd W,Diner
4fb92eb1e4b0e055b5bf797b,"43.622443,-79.480284","43.623998,-79.47862",Humber Bay Butterfly Habitat,Lake Shore Blvd Pk Lawn Rd,Landmarks and Outdoors
4c3bb8acdef90f474c67fe2d,"43.622443,-79.480284","43.623998,-79.47862",Humber Bay Butterfly Farm,Address not available,Landmarks and Outdoors
5e1772c666c64a00070f813c,"43.622443,-79.480284","43.622817,-79.483242",Panago Pizza Inc,2224 Lake Shore Blvd W,Pizzeria
5d5c5ffab2db4600089e1913,"43.622443,-79.480284","43.6231583,-79.483769",Freshii,8 Park Lawn Road,Vegan and Vegetarian Restaurant
63b9f7d96f3bdd733aa9c75a,"43.622443,-79.480284","43.620852,-79.483252",The Burger Bros,2240 Lake Shore Blvd W,Burger Joint
4de40548fa7651589f24afe8,"43.622443,-79.480284","43.619978,-79.482924",Marina Del Ray Phase 1 Concierge,2261 Lake Shore Blvd W,Residential Building
63c33a8b0e42b33b7a9c3143,"43.622443,-79.480284","43.624185,-79.484491",Lume Kitchen & Lounge,72 Pk Lawn Rd,Mediterranean Restaurant
51a0e961498e53f917a4bdfa,"43.622443,-79.480284","43.618814,-79.481195",Humber Bay Promenade Park,2195 Lake Shore Blvd W,Park
5cafcee575dcb7002cac6324,"43.622443,-79.480284","43.624556,-79.484784",Chiang Mai,84 Pk Lawn Rd,Thai Restaurant
837d2a037c4d4fe1dc4e8143,"43.622443,-79.480284","43.619632,-79.485345",Marina Del Rey Professional Centre,2275 Lake Shore Blvd W,Harbor or Marina
640bd4f70ba9525ffdbfd5cc,"43.622443,-79.480284","43.61757,-79.487441",Koshaa Fine Indian Cuisine,2314 Lake Shore Blvd W,Indian Restaurant
4e56e0f9b993bf36edfa43de,"43.622443,-79.480284","43.616855,-79.486485",Humber Bay West Dog Park,Address not available,Dog Park
4ff04695e4b0262c92783dab,"43.622443,-79.480284","43.616803,-79.48643",Mimico Beach,Address not available,Beach
6ce4f59bdcf54c426f3adddc,"43.622443,-79.480284","43.623177,-79.480637",Tim Hortons,2189 Lakeshore Blvd W,"Cafe, Coffee, and Tea House"
b9bdcf3614ff459f92e9b7e7,"43.622443,-79.480284","43.618921,-79.480511",Humber Bay Park,100 Humber Bay Park Rd W,Park
11a3a0c18a5042176820064a,"43.622443,-79.480284","43.619129,-79.478442",Mimico Creek,Address not available,Landmarks and Outdoors
b46ddec23bbc46455f840f62,"43.622443,-79.480284","43.618851,-79.486807",Pizza Pizza,2297 Lakeshore Rd,Pizzeria
2aef87e208ca4d62c161426f,"43.622443,-79.480284","43.6165,-79.477551",Humber Bay Park West Off-Leash Dog Park,2225 Lake Shore Blvd W,Park
5c8556be3362730039557848,"43.66986,-79.398443","43.669722,-79.391288",Kupfert & Kim,100 Bloor St W,Vegan and Vegetarian Restaurant
4fac4641e4b06e5ab78535c2,"43.650492,-79.450842","43.643873,-79.447889",Kami Sushi,153A Roncesvalles Ave,Sushi Restaurant
52e81315498e7f00863e2d1c,"43.650492,-79.450842","43.644415,-79.448163",Tim Hortons,175 Roncesvalles Ave,"Cafe, Coffee, and Tea House"
6367ef5f6951774c59be7345,"43.650492,-79.450842","43.64431,-79.448052",Meat-A-Pita,167 Roncesvalles Ave,Shawarma Restaurant
4aecbbb0f964a520bcca21e3,"43.640255,-79.439223","43.640793,-79.43627",Mother India,1456 Queen St W,Indian Restaurant
5ed3dadb258f730008d180e8,"43.640255,-79.439223","43.640773,-79.436547",Near Me,1464 Queen St W,Bar
5a57a06b28122f5a438df050,"43.640255,-79.439223","43.641195,-79.434605",Sho Izakaya,1406 Queen St W,Japanese Restaurant
5e3616bcb0791c0008f5a0d5,"43.640255,-79.439223","43.640771,-79.434256",Extra Burger,269 Dunn Ave,Burger Joint
4c6840d27963be9ab8f5ccbc,"43.640255,-79.439223","43.640311,-79.432874",Masaryk Park,220 Cowan Ave,Park
5f3c494bb8dfc831f4b03ea6,"43.640255,-79.439223","43.642053,-79.430536",The Caddi,1296 Queen St E,Bar
5bcea798a886459eb091bbee,"43.637922,-79.431734","43.641132,-79.427771",Massemba Productions,345 Dufferin St,Concert Hall
4afed11ef964a5209d3022e3,"43.643769,-79.447915","43.64363,-79.456591",Jamie Bell Adventure Playground,Address not available,Playground
4ba78cd9f964a520849c39e3,"43.643769,-79.447915","43.641917,-79.454679",Parkside Drive,1721 Lake Shore Blvd W,Other Great Outdoors
4c34bbae3896e21e540bec90,"43.649172,-79.444509","43.650045,-79.439483",Yummy Pizza,1745 Dundas St W,Pizzeria
593243674e2b4dcdc87b5ced,"43.649172,-79.444509","43.650009,-79.435363",Babyg,1608 Dundas St W,Bar
e1061268e6de409165de6897,"43.658816,-79.367318","43.653382,-79.373537",Funnel Cake Dream,141 Queen St E,Bakery
63f56d067b6edb584b996eeb,"43.654004,-79.444792","43.659081,-79.440278",The 1211,1211 Bloor St W,Bar
4bedf8b5e24d20a17b567214,"43.673768,-79.391253","43.667943,-79.385626",Kothur Indian Cuisine,649 Yonge St,Indian Restaurant
512ea723e4b09363a3263223,"43.673768,-79.391253","43.667891,-79.385571",Meet Dumplings,649 Yonge St,Chinese Restaurant
5ea88bfaa7a46800077a492c,"43.684261,-79.299332","43.678749,-79.2981",Tim Hortons,637 Kingston Rd,"Cafe, Coffee, and Tea House"
8068be65f682434c108ab14f,"43.684261,-79.299332","43.689046,-79.30248",Pizza Pizza,320 Main St,Pizzeria
7b49bae108eb4cef939f7f63,"43.684261,-79.299332","43.678684,-79.29823",Pizza Hut,609 Kingston Rd,Pizzeria
5286b7dd498e8b747c1dfe71,"43.678685,-79.297974","43.680523,-79.289024",The Beech Tree,924 Kingston Rd,Gastropub
4f8090c4e4b06fa5166a5249,"43.678685,-79.297974","43.680613,-79.296382",St. John's School Playground,Address not available,Playground
5fbd7bd7ff9d5303ba532e42,"43.678685,-79.297974","43.677148,-79.303975",Boukan,452 Kingston Rd,Caribbean Restaurant
64558847693e945ed765e1f7,"43.678685,-79.297974","43.683313,-79.300221",Hutchie's Catering and Caribbean Restaurant,146 Main St,Caribbean Restaurant
4ae75bb2f964a520acaa21e3,"43.678685,-79.297974","43.682544,-79.303889",Norwood Dog Park,16 Norwood Terr,Dog Park
5c0ef0401543c7002c1131e3,"43.678685,-79.297974","43.680437,-79.290226",Fearless Meat,884 Kingston Rd,Burger Joint
4c0d6b0bb1b676b07f8ee086,"43.678685,-79.297974","43.679784,-79.30715",Cassels Park,24 Beach View Cres,Park
4bfc83263cebd13adcb597d8,"43.678685,-79.297974","43.679489,-79.307337",Cassels Avenue Playground,69 Cassels Ave,Playground
4bacf4d6f964a520ef1d3be3,"43.65143,-79.47779","43.651126,-79.476871",Bread & Roses Bakery Cafe,2232 Bloor St W,Bakery
4ad4c05ff964a52032f720e3,"43.65143,-79.47779","43.6506,-79.477908",Queen's Pasta Café,2263 Bloor St W,Italian Restaurant
50e5ef7ee4b0e2b1ec8e24cf,"43.65143,-79.47779","43.651019,-79.477555",Baka Gallery Cafe,2256 Bloor St W,Café
4f64f614e4b0eae10ad6bf2d,"43.65143,-79.47779","43.651103,-79.477943",Zaza Espresso Bar,258 Beresford Ave,Café
4d4c6033e1ec6dcb878bd875,"43.65143,-79.47779","43.650673,-79.477686",Shakey's Original Bar and Grill,2255W Bloor St W,Gastropub
4b3be644f964a520ee7d25e3,"43.65143,-79.47779","43.65068,-79.477594",Simply Thai Cuisine,2253 Bloor St W,Thai Restaurant
546f7c9e498e9b5b70b88dca,"43.65143,-79.47779","43.649901,-79.482845",Fat Bastard Burrito Co,2400 Bloor St W,Fast Food Restaurant
525e1812498e2c14b4d80b8b,"43.65143,-79.47779","43.650793,-79.476817",Bukhara Grill,2241A Bloor St W,Asian Restaurant
4b15aef7f964a52074b223e3,"43.65143,-79.47779","43.649863,-79.484896",Asa Sushi,18 Jane St,Sushi Restaurant
4b91740af964a520adbd33e3,"43.65143,-79.47779","43.64975,-79.483381",Coffee Tree,2412 Bloor St W,Café
4b51f5c2f964a520945d27e3,"43.65143,-79.47779","43.649901,-79.482845",Falafel World,2396 Bloor St W,Falafel Restaurant
4b92dbe4f964a5202b2234e3,"43.65143,-79.47779","43.649928,-79.482475",Yumi Japanese Restaurant,2384 Bloor St W,Sushi Restaurant
4d101ae29302a35dde45796e,"43.65143,-79.47779","43.651092,-79.477333",Ali Baba's Mid-Eastern,2246 Bloor St W,Falafel Restaurant
4bdb5d1d2a3a0f471dadaeb6,"43.65143,-79.47779","43.646032,-79.474367",Rennie Park,1 Rennie Ter,Park
580a459338faf1db4438ba33,"43.65143,-79.47779","43.64835,-79.486381",Goodfellas Wood Oven Pizza,1 Old Mill Dr,Pizzeria
4ae9f27af964a520e5b721e3,"43.65143,-79.47779","43.651103,-79.475652",Swan & Firkin,2205 Bloor St W,Pub
4af6185af964a5201c0122e3,"43.65143,-79.47779","43.64943,-79.483143",Dark Horse,2401 Bloor St W,Pub
4bafb4b6f964a52079193ce3,"43.65143,-79.47779","43.651348,-79.476907",Neil McLellan Park,263 Beresford Ave,Playground
5cc7239201bc5a002cbda448,"43.65143,-79.47779","43.651467,-79.476038",Kinton Ramen,2216 Bloor St W,Ramen Restaurant
53ee16bb498ecb2bcce8c315,"43.65143,-79.47779","43.650603,-79.479405",Bake Sale Inc,2300 Bloor St W,Bakery
5f85fe299844d86594a262df,"43.65143,-79.47779","43.650544,-79.479442",Bao Bao Express,2298 Bloor St W,Asian Restaurant
59fe63d9b8fd9d3ec398d5b2,"43.65143,-79.47779","43.651044,-79.475689",Jerusalem Shawarma,2209 Bloor St W,Middle Eastern Restaurant
607e2988d9f432681bed1270,"43.65143,-79.47779","43.651567,-79.475446",Bello Pizza,2196A Bloor St W,Pizzeria
5b9854ecf96b2c002c49b21a,"43.65143,-79.47779","43.65113,-79.475282",Fox & John's Pub & Restaurant,2199 Bloor St W,Pub
5c6b9a1d180b91002ca9f0a2,"43.65143,-79.47779","43.651078,-79.475227",Flame Food+Design,2197 Bloor St W,Turkish Restaurant
4c694b488e7c0f477c2fdf0f,"43.65143,-79.47779","43.651608,-79.474892",Village Playhouse,2190 Bloor St W,Music Venue
588be514dc332914bcf4024b,"43.65143,-79.47779","43.651223,-79.474783",Delights of China,2181 Bloor St W,Chinese Restaurant
508a7e53e4b0772b57b750a6,"43.65143,-79.47779","43.649661,-79.482292",Jenny Craig Weight Loss Center,2383 Bloor St W,Restaurant
507b11eae4b06da142be0c64,"43.65143,-79.47779","43.647804,-79.480823",Willard Gardens Parkette,55 Mayfield Rd,Park
5da31588ca9f2b000819ace5,"43.65143,-79.47779","43.649861,-79.483399",Osmow's Shawarma,2406 Bloor St W,Mediterranean Restaurant
4b79d224f964a52042142fe3,"43.65143,-79.47779","43.649174,-79.483569",Pizzaiolo,2425 Bloor St W,Pizzeria
4bb5060a62fca5939346f17e,"43.65143,-79.47779","43.656473,-79.479744",Beresford Park,Address not available,Park
50f891eae4b0136659ec8a99,"43.65143,-79.47779","43.649107,-79.484493",MakerKids,2451 Bloor St W,Education
5565fbf8498ea13a0063c7b7,"43.65143,-79.47779","43.648923,-79.484697",Patchmon's Thai Desserts,2463 Bloor St W,Bakery
5ada01a88ad62e6356938603,"43.65143,-79.47779","43.648864,-79.484734",Durbar Indian Cuisine,2469 Bloor St W,Indian Restaurant
4cc4f02c42d1b60c2bcc2013,"43.65143,-79.47779","43.657565,-79.481697",Durie Dog Run,Address not available,Dog Park
4bddd48f0ee3a59361d22eb0,"43.65143,-79.47779","43.645941,-79.471781",High Park Tea Garden,Address not available,Garden
100bf6f075ae4222f3c6fbb6,"43.65143,-79.47779","43.65082,-79.476448",Popeye's Louisiana Kitchen,2221 Bloor St W,Fast Food Restaurant
fc4c823e19b14584988a7a06,"43.65143,-79.47779","43.651449,-79.475521",Future Bakery & Cafe,2199 Bloor St W,Bakery
e9a08591b66e4502d69b76b5,"43.65143,-79.47779","43.650621,-79.479922",Gatto Wood Oven Pizza,2312 Bloor St W,Pizzeria
7def63e9aea34fde77e17468,"43.65143,-79.47779","43.651288,-79.474653",Sushi Villa Japanese Restaurant,2181 Bloor St W,Sushi Restaurant
1ff30e61ac1f4f0470ec7f7a,"43.65143,-79.47779","43.647955,-79.477996",Broastyy Chicken,83 Deforest Rd,Restaurant
21c9e05cf9a545f4307ac64a,"43.65143,-79.47779","43.649664,-79.483788",Noodle Me,2422 Bloor St W,Restaurant
fe787d235b34473c876e3d3f,"43.65143,-79.47779","43.65273,-79.487135",Cosi Connection,46 Humber Trail,Music Venue
5434a336498e25b50077e07d,"43.64976,-79.48477","43.655094,-79.487049",Campo,244 Jane St,Italian Restaurant
4ad4c05ff964a52003f720e3,"43.64976,-79.48477","43.650871,-79.493334",Old Mill Toronto,21 Old Mill Rd,American Restaurant
4b738edef964a520f1b32de3,"43.64976,-79.48477","43.650889,-79.493851",The Old Mill Flower and Gift Shoppe,21 Old Mill Rd,Restaurant
4db2cf4a316a3bec524e7585,"43.64976,-79.48477","43.647667,-79.490338",Old Mill Bridge,Old Mill Rd,Bridge
4de42e282271bfb844c51bb1,"43.64976,-79.48477","43.647667,-79.490338",Humber River,Address not available,River
4c2f324e16adc9283e15bd9c,"43.64976,-79.48477","43.649383,-79.492953",King's Mill Park,9 Catherine St,Park
6402e03b3e926030d58840cf,"43.64976,-79.48477","43.655747,-79.487342",Bellona Kitchen,276 Jane St,Vegan and Vegetarian Restaurant
4d4cc5979ee1a35dfd6c1edf,"43.64976,-79.48477","43.643366,-79.482398",Danny's Pub & International Cuisine,151 Morningside Ave,Restaurant
1af9c66b121242c9b668a976,"43.64976,-79.48477","43.655694,-79.487287",Maison- Basque,266 Jane St,Spanish Restaurant
56ab0e664d31480071ef292d,"43.64976,-79.48477","43.650876,-79.494036",Old Mill Toronto,21 Old Mill Rd,English Restaurant
4bb7a3ef1261d13a9c9fe798,"43.664182,-79.449066","43.663764,-79.448418",Campbell Avenue Park,Campbell Ave,Park
511907f5e4b02eba00e57853,"43.664182,-79.449066","43.662494,-79.444286",Wallace Espresso,188 Wallace Ave,Café
54dfb91d498e1961ae9461f0,"43.664182,-79.449066","43.664634,-79.455713",Baguette & Co,1643 Dupont St,Café
4adcc164f964a520722f21e3,"43.664182,-79.449066","43.662505,-79.444896",Cantanhede O Bairradino,662 Lansdowne Ave,Diner
4c9cfa0d46978cfad224937f,"43.664182,-79.449066","43.662192,-79.444565",Peppers Cafe,189 Wallace Ave,Café
4afcd39ff964a520242622e3,"43.664182,-79.449066","43.658421,-79.443165",Ciro's Restaurant,1316 Bloor St W,Chinese Restaurant
588125c8b792070fe85af3f5,"43.664182,-79.449066","43.658364,-79.453162",The Merseyside,2413 Dundas St W,Café
5fe4bd1f75b5a460e1cc274e,"43.664182,-79.449066","43.658919,-79.442497",Cassava Cuisine,685 Lansdowne Ave,African Restaurant
5db70637d118d20007dd3e10,"43.664182,-79.449066","43.657091,-79.447534",Thai Nyyom,1419 Bloor St W,Thai Restaurant
502d7d4ee4b0eed9c2a73957,"43.65182,-79.47421","43.651176,-79.475637",Yogurty's,2203 Bloor St W,Frozen Yogurt Shop
4b23e094f964a520e65b24e3,"43.65182,-79.47421","43.651429,-79.475798",Cobs Bread,2204 Bloor St W,Bakery
508d4771e4b0661bf55bc6c2,"43.65182,-79.47421","43.650693,-79.477409",The Works Gourmet Burger Bistro,2245 Bloor St W,Burger Joint
010878ff13fb41be2c13dab6,"43.65182,-79.47421","43.651653,-79.475039",Cinnaholic,2190 Bloor St W,Restaurant
23eef47553634d8d6ccbef64,"43.65182,-79.47421","43.655112,-79.482984",Hazelnut Gardening,Address not available,Garden
4ae72ea8f964a52030a921e3,"43.685569,-79.408019","43.688948,-79.412601",What a Bagel,421 Spadina Rd,Bagel Shop
4b9b3951f964a520d5fa35e3,"43.685569,-79.408019","43.688484,-79.412807",Pizza Banfi,333B Lonsdale Rd,Pizzeria
4dc9e0747d8bc0c0b8719260,"43.685569,-79.408019","43.68474,-79.410244",Sir Winston Churchill Park Field,Address not available,Landmarks and Outdoors
4696d74ee04144b588f1d897,"43.685569,-79.408019","43.685608,-79.410663",Geolam Inc,9 Shorncliffe Ave,Roof Deck
b93c1227fd6348a3062e57eb,"43.685569,-79.408019","43.685661,-79.413011",Enercare Connections Inc,400 Walmer Rd,Computer Repair Service
55a95750498eac366dbb9146,"43.685569,-79.408019","43.688857,-79.412305",Spadina Spa,329 Lonsdale Rd,Nail Salon
5653aeb1498ee70804358dd9,"43.685569,-79.408019","43.688851,-79.412398",Lawson Vocal Studios,329 Lonsdale Rd,Performing Arts Venue
4e139dac52b1695f9928560a,"43.685569,-79.408019","43.686378,-79.401616",Glen Gould Park,480 Rd Ave,Park
4b11a781f964a520808123e3,"43.685569,-79.408019","43.689,-79.412656",Edo-Ko,431 Spadina Rd,Diner
0cfa013f74ae94ca28e64b61,"43.685569,-79.408019","43.684993,-79.401348",British Swim School at Brown Junior Public School – Toronto Midtown,454 Ave Rd,Campground
4a3c71c6b5eb4d8fe56e301a,"43.685569,-79.408019","43.689111,-79.412674",EDO Delivery & Take-Out,431 Spadina Rd,Diner
5478ce77498e1ceac8ec83b7,"43.685569,-79.408019","43.689164,-79.412729",Sofra Mediterranean Cuisine,431 Spadina Rd,Mediterranean Restaurant
4bf71796508c0f47c8463d31,"43.685569,-79.408019","43.68801,-79.414696",Tichester Park,21 Tichester Rd,Park
4b3e3844f964a520aa9925e3,"43.685569,-79.408019","43.68299,-79.415765",Wells Hill Park,145 Hilton Ave,Park
4e8a787a6d867a8259ad0b66,"43.685569,-79.408019","43.690587,-79.413237",Suydam Park,Address not available,Park
4de67648fa764cf4bee0063a,"43.685569,-79.408019","43.686716,-79.399284",Imperial Plaza Rooftop,111 St Clair Ave W,Roof Deck
399f6c6b226ad61c8f0c2352,"43.685569,-79.408019","43.688576,-79.412307",Chinese Street Food,413 Spadina Rd,Chinese Restaurant
1ea7ce27d145440fcaa7aa84,"43.685569,-79.408019","43.688948,-79.412601",EDO Restaurants,425 Spadina Rd,Sushi Restaurant
4b958823f964a520d8a734e3,"43.665221,-79.394009","43.665406,-79.387326",Pizza Nova,1001 Bay St,Pizzeria
51e881cd498ea81b8c8bd03a,"43.688148,-79.362101","43.688106,-79.368486",Mud Creek Trail,Address not available,Hiking Trail
4c02c4979a7920a164f2ce79,"43.688148,-79.362101","43.692918,-79.366397",Nesbitt Park,Nesbitt Dr,Park
4c6a68d02c29d13aada00d41,"43.688148,-79.362101","43.682648,-79.367104",Dog Patch,Address not available,Dog Park
504d7042e4b0548542acb24b,"43.669232,-79.374495","43.67294,-79.374776",Glen Road Footbridge,Glen Rd,Bridge
4addeb46f964a5203d6621e3,"43.669232,-79.374495","43.671243,-79.381147","Fionn MacCool's - Bloor St., Toronto",235 Bloor St E,Pub
604154455ba125263c56b2be,"43.669232,-79.374495","43.670816,-79.382389",Pita Lite,175 Bloor St E,Mediterranean Restaurant
4afb0113f964a5203e1a22e3,"43.669232,-79.374495","43.671823,-79.378574",McDonald's,345 Bloor St E,Burger Joint
547f94e9498e62f695829624,"43.669232,-79.374495","43.664459,-79.380255",Indian Roti House,471 Church St,Indian Restaurant
5e1e0377e46367000832937a,"43.669232,-79.374495","43.671227,-79.382922",Pi Co,180 Bloor St W,Pizzeria
4ba933bff964a520ca133ae3,"43.640075,-79.414156","43.6351,-79.409653",Princes' Gates,Princes' Blvd,Monument
4c2bca5a6e77b7135b30775d,"43.697139,-79.31469","43.696561,-79.306518",Taylor Creek Park,200 Dawes Rd,Park
4c012a56efa2ef3b516daa8c,"43.697139,-79.31469","43.698015,-79.314421",Stan Wadlow Park,373 Cedarvale Ave,Park
ce00dbfa17f2b49c4eb1accc,"43.697139,-79.31469","43.698131,-79.315142",East York Baseball's 60Th Anniversary,373 Cedarvale Ave,Campground
4d91379a5f33b1f71eee697e,"43.697139,-79.31469","43.69845,-79.316175",Kiwanis Outdoor Pool,373 Cedarvale Ave,Beach
59d13c4d916bc13f5c93b26a,"43.697139,-79.31469","43.695491,-79.310467",Everett Park,Address not available,Park
4dbb444593a08f9274a06cda,"43.697139,-79.31469","43.693198,-79.315814",The Rib House,1239A Woodbine Ave,Diner
5d34d6dfe57689000792bf15,"43.697139,-79.31469","43.693145,-79.315759",Hakka Fire,1235 Woodbine Ave,Hakka Restaurant
4dbf46c41e72dd48b1ef56ef,"43.697139,-79.31469","43.693773,-79.31015",Oak Park Deli,213 Oak Park Ave,Restaurant
74d14a12fd464cf663f6522f,"43.697139,-79.31469","43.695418,-79.306011",Storloft,265 Chisholm Ave,Storage Facility
4e10bb2018a84f0f030d30d3,"43.697139,-79.31469","43.691297,-79.310227",Marmalade's Turf,Address not available,Garden
92b38818d9ce4dbaf7c4439a,"43.697139,-79.31469","43.696826,-79.313766",Stan Wadlow Park,Virginia Ave,Park
b5f672817e434c6066cf5b49,"43.697139,-79.31469","43.699025,-79.311305",East York Community Garden,Address not available,Landmarks and Outdoors
c30ba3e034e9467023482741,"43.697139,-79.31469","43.693145,-79.315759",Hakka Fire,1235 Woodbine Ave,Restaurant
bd188bf2dcca478bbf505143,"43.697139,-79.31469","43.696863,-79.305443",241 Pizza,675 Main N,Pizzeria
4bc22ae74cdfc9b6b8af9521,"43.694826,-79.295208","43.696584,-79.29838",Taylor Creek Trail Washroom,Dawes Rd,Other Great Outdoors
50edcd30e4b0372659fcb29a,"43.694826,-79.295208","43.699754,-79.297241",Golden Wok Chinese Restaurant,94 Halsey Ave,Chinese Restaurant
50075174e4b09da8537bdefb,"43.694826,-79.295208","43.695395,-79.3032",Eastdale Parkette,LUMSDEN Ave,Park
0eabcd92c3c1447b0814d251,"43.694826,-79.295208","43.688814,-79.29945",Poonan Delite Indian Restaurant,2658 Danforth Ave,Indian Restaurant
f733dfa66a3b434ca6f1bf5e,"43.694826,-79.295208","43.701662,-79.297261",Master Pizzeria,420 Dawes Rd,Pizzeria
58375c0214250b703b480d06,"43.673118,-79.318651","43.678056,-79.314782",Bodega Henriette,1801 Gerrard St E,Café
4bac30a2f964a52018ea3ae3,"43.673118,-79.318651","43.671871,-79.324283",Bombay Chowpatty,1386 Gerrard St E,Fast Food Restaurant
57b88eea498ed37ee6483223,"43.673118,-79.318651","43.672647,-79.319729",Pizzeria Via Mercanti,1499 Gerrard St E,Pizzeria
4c2795795c5ca593940648fe,"43.673118,-79.318651","43.672402,-79.322356",Chandni Chowk Restaurant,1430 Gerrard St E,Halal Restaurant
5104465fe4b0840c0a02e24f,"43.673118,-79.318651","43.676706,-79.317937",Williamson Park,Address not available,Park
